c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts ts te protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname id token proto
192.168.166.55 51700 11 0 10 5 897 4 0 0 0 1 1 185.26.141.74 443 13 0 13 5 9678 6 0 0 0 1 1 324210.8581542969 386613.35107421875 8192 linear313-it-hls1-prd.selector.skycdn.it selector.ott.skycdn.it 33 0 linear313-it-hls1-prd.selector.skycdn.it - 192.168.166.55#51700#185.26.141.74#443 selector.skycdn.it "['spdy (*)', 'http/1.x']#None"
192.168.166.55 51697 8 0 7 3 3211 3 0 0 0 1 1 176.255.176.100 443 9 0 9 4 3419 3 0 0 0 1 1 323707.68115234375 396855.39501953125 1 - - 0 0 ott-sgwl.skyanywhere.com - 192.168.166.55#51697#176.255.176.100#443 sgwl.skyanywhere.com HTTP
192.168.166.55 51710 7 1 6 2 1456 3 0 0 0 1 0 23.52.38.143 443 7 0 7 2 1500 3 0 0 0 1 1 396675.6149902344 396876.1071777344 8192 p.sky.com - 1 2 p.sky.com - 192.168.166.55#51710#23.52.38.143#443 p.sky.com "['spdy (*)']#['http/1.x']"
192.168.166.55 51708 19 0 18 7 3906 10 0 0 0 1 1 35.71.191.239 443 24 0 24 11 6166 10 1 0 0 1 2 385272.1330566406 397078.9658203125 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 192.168.166.55#51708#35.71.191.239#443 italy.scorecardresearch.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51727 62 1 61 55 1232 5 0 0 0 1 0 101.62.213.61 443 73 0 73 4 150517 68 0 0 0 1 0 397551.6110839844 398077.22509765625 8192 linear314-it-hls1-prd-msp2.cdn13.skycdp.com 3rdparty.cdn13.skycdp.com 33 32 linear314-it-hls1-prd-msp2.cdn13.skycdp.com - 192.168.166.55#51727#101.62.213.61#443 cdn#.skycdp.com "['spdy (*)', 'http/1.x']#['http/1.x']"
192.168.166.55 51682 11 0 10 6 1373 3 0 0 0 1 1 13.69.116.104 443 11 0 11 4 6821 5 0 0 0 1 1 292579.4440917969 402641.7277832031 8192 mobile.events.data.microsoft.com *.events.data.microsoft.com 0 0 - - 192.168.166.55#51682#13.69.116.104#443 data.microsoft.com None#None
192.168.166.55 51733 19 0 18 6 5277 12 0 0 0 1 0 35.71.191.239 443 23 1 22 11 6137 10 0 0 0 1 0 399091.5510253906 419068.2731933594 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 192.168.166.55#51733#35.71.191.239#443 italy.scorecardresearch.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51709 26 1 25 10 7324 13 0 0 0 1 1 63.140.62.222 443 22 0 22 6 5651 14 0 0 0 1 1 385929.7980957031 434100.328125 8192 smetrics.sky.com smetrics.sky.com 160 128 smetrics.sky.com - 192.168.166.55#51709#63.140.62.222#443 smetrics.sky.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51734 24 0 23 8 6759 14 0 0 0 1 1 35.71.191.239 443 30 0 30 14 6857 13 1 0 0 1 2 419069.2150878906 459279.9521484375 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 192.168.166.55#51734#35.71.191.239#443 italy.scorecardresearch.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51729 4308 0 4307 4284 5395 22 0 0 0 1 1 101.62.213.61 443 5049 0 5049 23 14085441 5024 0 0 0 1 1 397727.9521484375 459586.1171875 8192 linear314-it-hls1-prd-msp2.cdn13.skycdp.com 3rdparty.cdn13.skycdp.com 33 32 linear314-it-hls1-prd-msp2.cdn13.skycdp.com - 192.168.166.55#51729#101.62.213.61#443 cdn#.skycdp.com "['spdy (*)', 'http/1.x']#['http/1.x']"
192.168.166.55 51732 2003 0 2002 1987 3443 14 0 0 0 1 1 101.62.213.61 443 2374 0 2374 15 6800581 2357 0 0 0 1 1 399016.0881347656 459586.7861328125 8192 linear314-it-hls1-prd-msp2.cdn13.skycdp.com 3rdparty.cdn13.skycdp.com 33 32 linear314-it-hls1-prd-msp2.cdn13.skycdp.com - 192.168.166.55#51732#101.62.213.61#443 cdn#.skycdp.com "['spdy (*)', 'http/1.x']#['http/1.x']"
192.168.166.55 51725 12 0 11 6 897 4 0 0 0 1 1 185.26.141.74 443 14 0 14 5 9678 7 0 0 0 1 1 397287.4870605469 459591.98095703125 8192 linear314-it-hls1-prd.selector.skycdn.it selector.ott.skycdn.it 33 0 linear314-it-hls1-prd.selector.skycdn.it - 192.168.166.55#51725#185.26.141.74#443 selector.skycdn.it "['spdy (*)', 'http/1.x']#None"
192.168.166.55 51722 9 0 8 4 3211 3 0 0 0 1 1 176.255.176.100 443 9 0 9 4 3419 3 0 0 0 1 1 396804.6337890625 469781.16015625 1 - - 0 0 ott-sgwl.skyanywhere.com - 192.168.166.55#51722#176.255.176.100#443 sgwl.skyanywhere.com HTTP
192.168.166.55 51737 7 0 6 2 1478 3 0 0 0 1 1 23.52.38.143 443 8 1 7 2 1500 3 0 0 0 1 1 469606.5830078125 469791.6149902344 8192 p.sky.com - 1 2 p.sky.com - 192.168.166.55#51737#23.52.38.143#443 p.sky.com "['spdy (*)']#['http/1.x']"
192.168.166.55 51736 19 0 18 7 3905 10 0 0 0 1 1 35.71.191.239 443 22 0 22 10 6166 9 1 0 0 1 2 459387.7990722656 470078.5319824219 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 192.168.166.55#51736#35.71.191.239#443 italy.scorecardresearch.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51757 25 0 24 9 6679 14 0 0 0 1 1 35.71.191.239 443 29 0 29 14 6497 12 1 0 0 1 2 471439.3229980469 501878.48779296875 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 192.168.166.55#51757#35.71.191.239#443 italy.scorecardresearch.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51735 25 1 24 10 6360 12 0 0 0 1 1 63.140.62.27 443 22 0 22 6 5504 14 1 46 0 1 1 458944.2861328125 506737.9357910156 8192 smetrics.sky.com smetrics.sky.com 160 128 smetrics.sky.com - 192.168.166.55#51735#63.140.62.27#443 smetrics.sky.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51758 18 0 17 4 5247 12 0 0 0 1 1 35.71.191.239 443 19 0 19 10 1032 6 1 0 0 1 2 511408.1481933594 531681.580078125 8192 italy.scorecardresearch.com - 160 128 italy.scorecardresearch.com - 192.168.166.55#51758#35.71.191.239#443 italy.scorecardresearch.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51756 624 0 623 604 4348 18 0 0 0 1 1 101.62.213.61 443 785 0 785 19 2151634 764 0 0 0 1 1 470725.4079589844 532632.3161621094 8192 linear311-it-hls1-prd-msp2.cdn13.skycdp.com 3rdparty.cdn13.skycdp.com 33 32 linear311-it-hls1-prd-msp2.cdn13.skycdp.com - 192.168.166.55#51756#101.62.213.61#443 cdn#.skycdp.com "['spdy (*)', 'http/1.x']#['http/1.x']"
192.168.166.55 51754 7299 0 7298 7276 5062 21 0 0 0 1 1 101.62.213.61 443 8422 0 8422 22 24595134 8398 0 0 0 1 1 470473.5310058594 532632.8530273438 8192 linear311-it-hls1-prd-msp2.cdn13.skycdp.com 3rdparty.cdn13.skycdp.com 33 32 linear311-it-hls1-prd-msp2.cdn13.skycdp.com - 192.168.166.55#51754#101.62.213.61#443 cdn#.skycdp.com "['spdy (*)', 'http/1.x']#['http/1.x']"
192.168.166.55 51752 12 0 11 6 892 4 0 0 0 1 1 185.26.141.74 443 14 0 14 5 9643 7 0 0 0 1 1 470223.89697265625 532655.4851074219 8192 linear311-it-hls1-prd.selector.skycdn.it selector.ott.skycdn.it 33 0 linear311-it-hls1-prd.selector.skycdn.it - 192.168.166.55#51752#185.26.141.74#443 selector.skycdn.it "['spdy (*)', 'http/1.x']#None"
192.168.166.55 51543 79 1 78 39 19478 38 0 0 0 1 0 23.214.204.198 443 45 0 45 3 28095 41 0 0 0 1 0 13473.76416015625 542397.2260742188 8192 init.sky.com shop.sky.com 160 32 init.sky.com - 192.168.166.55#51543#23.214.204.198#443 init.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.166.55 51580 60 1 59 32 8422 26 7 7 0 1 0 23.40.157.96 443 69 0 69 16 73826 52 0 0 0 1 0 18513.037109375 542397.6337890625 8192 atlantis.epgsky.com - 160 32 atlantis.epgsky.com - 192.168.166.55#51580#23.40.157.96#443 atlantis.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.166.55 51579 62 1 61 34 8419 26 7 7 0 1 0 23.40.157.96 443 69 0 69 16 80799 52 1 199 0 1 0 18512.77197265625 542397.6779785156 8192 atlantis.epgsky.com - 160 32 atlantis.epgsky.com - 192.168.166.55#51579#23.40.157.96#443 atlantis.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.166.55 51578 59 1 58 30 8879 27 7 7 0 1 0 23.40.157.96 443 68 0 68 16 74467 51 0 0 0 1 0 18512.128173828125 542397.6989746094 8192 atlantis.epgsky.com - 160 32 atlantis.epgsky.com - 192.168.166.55#51578#23.40.157.96#443 atlantis.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.166.55 51583 165 1 164 62 78435 101 1 1400 0 1 0 18.65.82.60 443 224 0 224 97 96411 126 1 1400 0 1 0 19278.361083984375 542397.7199707031 8192 sb.scorecardresearch.com *.scorecardresearch.com 160 128 sb.scorecardresearch.com - 192.168.166.55#51583#18.65.82.60#443 sb.scorecardresearch.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51577 54 1 53 28 7499 24 7 7 0 1 0 23.40.157.96 443 62 0 62 17 68575 44 0 0 0 1 0 18511.93505859375 542397.7697753906 8192 atlantis.epgsky.com - 160 32 atlantis.epgsky.com - 192.168.166.55#51577#23.40.157.96#443 atlantis.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.166.55 51576 55 1 54 29 7493 24 7 7 0 1 0 23.40.157.96 443 63 0 63 16 65899 46 1 453 0 1 0 18511.68798828125 542397.7919921875 8192 atlantis.epgsky.com - 160 32 atlantis.epgsky.com - 192.168.166.55#51576#23.40.157.96#443 atlantis.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.166.55 51584 24 1 23 8 5589 14 7 7 0 1 0 3.69.181.182 80 22 0 22 14 7421 7 0 0 0 1 0 35959.023193359375 542397.8139648438 1 - - 0 0 7dff3.v.fwmrm.net 7dff3.v.fwmrm.net 192.168.166.55#51584#3.69.181.182#80 v.fwmrm.net HTTP
192.168.166.55 51556 54 1 53 19 25189 33 7 7 0 1 0 23.52.38.143 443 72 0 72 29 39284 42 0 0 0 1 0 14244.375 542397.8549804688 8192 p.sky.com - 160 32 p.sky.com - 192.168.166.55#51556#23.52.38.143#443 p.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.166.55 51559 72 1 71 40 10043 30 7 7 0 1 0 23.40.157.96 443 85 0 85 15 106151 69 2 1999 0 1 0 17143.398193359375 542397.8859863281 8192 atlantis.epgsky.com ott.sky.com 160 32 atlantis.epgsky.com - 192.168.166.55#51559#23.40.157.96#443 atlantis.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.166.55 51566 682 1 681 605 7212 75 7 7 0 1 0 2.22.32.204 443 794 0 794 34 1677531 759 0 0 19 1 0 17995.76318359375 542397.9558105469 8192 ethaneurope.it.imageservice.sky.com shop.sky.com 160 128 ethaneurope.it.imageservice.sky.com - 192.168.166.55#51566#2.22.32.204#443 imageservice.sky.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51586 199 1 198 88 64333 109 2 2034 0 1 0 63.140.62.27 443 210 0 210 101 13227 108 2 113 0 1 0 36150.393798828125 542397.9821777344 8192 bskyb.hb.omtrdc.net *.hb.omtrdc.net 160 128 bskyb.hb.omtrdc.net - 192.168.166.55#51586#63.140.62.27#443 hb.omtrdc.net "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51588 91 1 90 24 52896 65 0 0 0 1 0 199.127.193.108 443 80 0 80 54 17191 25 0 0 0 1 0 36180.37109375 542398.1437988281 8192 318adbf25a4d9c8f11941233156919c56fcd60bd.cws.conviva.com cws.conviva.com 160 0 318adbf25a4d9c8f11941233156919c56fcd60bd.cws.conviva.com - 192.168.166.55#51588#199.127.193.108#443 cws.conviva.com "['http/1.x', 'http/2']#None"
192.168.166.55 51749 7 1 6 2 3209 3 0 0 0 1 0 176.255.176.100 443 6 0 6 3 3127 2 0 0 0 1 0 469719.90380859375 542398.2590332031 1 - - 0 0 ott-sgwl.skyanywhere.com - 192.168.166.55#51749#176.255.176.100#443 sgwl.skyanywhere.com HTTP
192.168.166.55 51633 69 1 68 22 20421 45 4 4 0 1 0 18.65.64.96 443 67 0 67 42 9269 24 0 0 0 1 0 136702.18017578125 542398.3591308594 8192 udm.scorecardresearch.com *.scorecardresearch.com 160 128 udm.scorecardresearch.com - 192.168.166.55#51633#18.65.64.96#443 udm.scorecardresearch.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51759 15 1 14 5 2962 8 0 0 0 1 0 63.140.62.27 443 12 0 12 4 4687 7 0 0 0 1 0 531908.3671875 542398.4741210938 8192 smetrics.sky.com smetrics.sky.com 160 128 smetrics.sky.com - 192.168.166.55#51759#63.140.62.27#443 smetrics.sky.com "['http/1.x', 'http/2']#['http/2']"
192.168.166.55 51760 14 1 13 4 2478 8 0 0 0 1 0 35.71.191.239 443 15 0 15 7 5729 7 0 0 0 1 0 532883.1940917969 542398.5471191406 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 192.168.166.55#51760#35.71.191.239#443 italy.scorecardresearch.com "['http/1.x', 'http/2']#['http/2']"
